series,batch,metric,n,mean,std,median,min,max,ci95_low,ci95_high
series_2,s2_batch_8,severe_toxicity,1080,0.0001082091044331749,7.384644128647173e-06,0.00010798090806925001,8.914780482882634e-05,0.000219169378397,0.00010776819111540463,0.00010865001775094516
series_2,s2_batch_8,identity_attack,1080,0.00014434991686285267,6.251004880528208e-05,0.00013637993833980002,0.0001311194064328,0.0017771585844457,0.00014061764316996087,0.00014808219055574448
series_2,s2_batch_8,insult,1080,0.0001909988279900175,5.034421830200156e-05,0.00018020729476115,0.0001710393698886,0.0011495884973555,0.00018799293685492876,0.00019400471912510626
series_2,s2_batch_8,threat,1080,0.0001168374367840883,1.3754844986801442e-05,0.00011463926421125,9.928812505677342e-05,0.0003302204131614,0.00011601617928909007,0.00011765869427908654
series_2,s2_batch_8,obscene,1080,0.0002216444618506851,5.377172613210294e-05,0.00020723229681605,0.0001798152661649,0.0007487996481359,0.00021843392526176993,0.00022485499843960026
series_2,s2_batch_8,toxicity_amplification_factor,1080,0.00012830155486611677,0.0008928115265295882,0.0,-0.0048661976470612,0.0139784051571041,7.499465402595323e-05,0.00018160845570628031
series_2,s2_batch_8,intersectional_gap,270,0.00017375855844605948,0.0012383269647285205,-4.05358150600086e-07,-0.0052844453603029,0.0112889521406032,2.5383844163174717e-05,0.00032213327272894425
series_2,s2_batch_8,output_word_count,1080,303.5444444444444,55.35134946458127,321.0,98.0,375.0,300.23959363371745,306.8492952551714
series_2,s2_batch_9,toxicity,380,0.0011030095100929272,0.0005994745788898583,0.00091988759231745,0.0006451341323554,0.0046915290877223,0.0010425428255612934,0.001163476194624561
series_2,s2_batch_9,severe_toxicity,380,0.0001088210690986679,5.370903941939598e-06,0.00010843109339469999,9.323843551101164e-05,0.0001461918727727,0.00010827932677006344,0.00010936281142727237
series_2,s2_batch_9,identity_attack,380,0.00014201241448106447,2.413526401176912e-05,0.0001367431104881,0.0001309674698859,0.0004223872674629,0.00013957798365367243,0.0001444468453084565
series_2,s2_batch_9,insult,380,0.00018728300431235763,2.4581707546453885e-05,0.00017955963994605002,0.0001719613355817,0.000383295060601,0.00018480354245058384,0.00018976246617413142
series_2,s2_batch_9,threat,380,0.00011578096587307131,7.999295837251407e-06,0.00011433168037905,0.0001020952040562,0.0001668356271693,0.00011497410780952837,0.00011658782393661425
series_2,s2_batch_9,obscene,380,0.00022195049141847286,4.971228761290592e-05,0.0002074219664791,0.0001822570920921,0.0005601656157523,0.00021693620504455857,0.00022696477779238715
series_2,s2_batch_9,toxicity_amplification_factor,376,0.00011304278744686115,0.000508545335547889,0.0,-0.001848115120083,0.0033602400217205,6.147389831185161e-05,0.00016461167658187072
series_2,s2_batch_9,intersectional_gap,94,0.00011437739049916117,0.0005735194483339938,1.2047457858000105e-05,-0.0017711261170916,0.0026615326059981,-3.090758652839388e-06,0.00023184553965116173
series_2,s2_batch_9,output_word_count,380,308.0157894736842,56.5515597106529,325.5,105.0,388.0,302.31165214874824,313.7199267986202
